年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201808,10016000,文教康樂,教育類,961,3140001
201808,10016000,文教康樂,工商及服務類,3689,14399707
201808,10016000,文教康樂,專業及技術服務類,1534,5075298
201808,10016000,文教康樂,其他,1961,6040099
201809,10016000,文教康樂,軍警人員一,406,765060
201809,10016000,文教康樂,軍警人員二,127,266722
201809,10016000,文教康樂,其他公共行政類,1784,5420598
201809,10016000,文教康樂,教育類,707,1794564
201809,10016000,文教康樂,工商及服務類,3173,11598379
201809,10016000,文教康樂,專業及技術服務類,1348,4931789
201809,10016000,文教康樂,其他,1857,5501211
201810,10016000,文教康樂,軍警人員一,453,839788
201810,10016000,文教康樂,軍警人員二,118,212800
201810,10016000,文教康樂,其他公共行政類,1752,4665674
201810,10016000,文教康樂,教育類,695,1660651
201810,10016000,文教康樂,工商及服務類,3100,9888616
201810,10016000,文教康樂,專業及技術服務類,1345,3441396
201810,10016000,文教康樂,其他,1781,4756682
201811,10016000,文教康樂,軍警人員一,528,855841
201811,10016000,文教康樂,軍警人員二,155,312360
201811,10016000,文教康樂,其他公共行政類,2153,5598937
201811,10016000,文教康樂,教育類,857,1984495
201811,10016000,文教康樂,工商及服務類,3801,10614329
201811,10016000,文教康樂,專業及技術服務類,1530,3890491
201811,10016000,文教康樂,其他,2111,5304190
201812,10016000,文教康樂,軍警人員一,798,1552162
201812,10016000,文教康樂,軍警人員二,178,355433
201812,10016000,文教康樂,其他公共行政類,2402,6426300
201812,10016000,文教康樂,教育類,977,1933305
201812,10016000,文教康樂,工商及服務類,4139,11937382
201812,10016000,文教康樂,專業及技術服務類,1733,4444383
201812,10016000,文教康樂,其他,2572,6671624
201901,10016000,文教康樂,軍警人員一,525,1011798
201901,10016000,文教康樂,軍警人員二,120,271830
201901,10016000,文教康樂,其他公共行政類,2134,6922243
201901,10016000,文教康樂,教育類,811,1937435
201901,10016000,文教康樂,工商及服務類,3608,10600746
201901,10016000,文教康樂,專業及技術服務類,1449,4429375
201901,10016000,文教康樂,其他,2144,6078780
201902,10016000,文教康樂,軍警人員一,338,717314
201902,10016000,文教康樂,軍警人員二,103,246895
201902,10016000,文教康樂,其他公共行政類,1531,4194075
201902,10016000,文教康樂,教育類,607,1586994
201902,10016000,文教康樂,工商及服務類,2710,8861024
201902,10016000,文教康樂,專業及技術服務類,1232,4095892
201902,10016000,文教康樂,其他,1595,5179291
201903,10016000,文教康樂,軍警人員一,503,1008808
201903,10016000,文教康樂,軍警人員二,131,319884
201903,10016000,文教康樂,其他公共行政類,2032,7191678
201903,10016000,文教康樂,教育類,817,2523720
201903,10016000,文教康樂,工商及服務類,3757,14813222
201903,10016000,文教康樂,專業及技術服務類,1530,5479583
201903,10016000,文教康樂,其他,2172,7156124
201904,10016000,文教康樂,軍警人員一,446,912610
201904,10016000,文教康樂,軍警人員二,117,387822
201904,10016000,文教康樂,其他公共行政類,2086,8352656
201904,10016000,文教康樂,教育類,844,2859410
201904,10016000,文教康樂,工商及服務類,3707,16611679
201904,10016000,文教康樂,專業及技術服務類,1463,5762754
201904,10016000,文教康樂,其他,1996,8400133
201905,10016000,文教康樂,軍警人員一,387,885572
201905,10016000,文教康樂,軍警人員二,105,381711
201905,10016000,文教康樂,其他公共行政類,1977,7906099
201905,10016000,文教康樂,教育類,835,3224729
201905,10016000,文教康樂,工商及服務類,3656,17338665
201905,10016000,文教康樂,專業及技術服務類,1488,6411214
201905,10016000,文教康樂,其他,2129,8409782
201906,10016000,文教康樂,軍警人員一,495,1034094
201906,10016000,文教康樂,軍警人員二,113,348084
201906,10016000,文教康樂,其他公共行政類,1933,7677929
201906,10016000,文教康樂,教育類,871,3309162
201906,10016000,文教康樂,工商及服務類,3565,15046972
201906,10016000,文教康樂,專業及技術服務類,1482,6371723
201906,10016000,文教康樂,其他,1879,6923655
201907,10016000,文教康樂,軍警人員一,436,849593
201907,10016000,文教康樂,軍警人員二,124,303812
201907,10016000,文教康樂,其他公共行政類,2031,8328255
201907,10016000,文教康樂,教育類,1038,4019778
201907,10016000,文教康樂,工商及服務類,3701,14401015
201907,10016000,文教康樂,專業及技術服務類,1576,6812925
201907,10016000,文教康樂,其他,2063,7703704
201908,10016000,文教康樂,軍警人員一,481,950128
201908,10016000,文教康樂,軍警人員二,100,263364
201908,10016000,文教康樂,其他公共行政類,2049,7201823
201908,10016000,文教康樂,教育類,807,2310198
201908,10016000,文教康樂,工商及服務類,3356,12279037
201908,10016000,文教康樂,專業及技術服務類,1499,5675211
201908,10016000,文教康樂,其他,1852,5809055
201909,10016000,文教康樂,軍警人員一,370,652027
201909,10016000,文教康樂,軍警人員二,86,231462
201909,10016000,文教康樂,其他公共行政類,1480,4851037
201909,10016000,文教康樂,教育類,556,2272902
201909,10016000,文教康樂,工商及服務類,2636,9437475
201909,10016000,文教康樂,專業及技術服務類,1170,3480809
201909,10016000,文教康樂,其他,1534,5245538
201910,10016000,文教康樂,軍警人員一,419,681542
201910,10016000,文教康樂,軍警人員二,105,271671
201910,10016000,文教康樂,其他公共行政類,1802,5212166
201910,10016000,文教康樂,教育類,632,1410387
201910,10016000,文教康樂,工商及服務類,3282,11475198
201910,10016000,文教康樂,專業及技術服務類,1383,3825543
201910,10016000,文教康樂,其他,1851,5902858
201911,10016000,文教康樂,軍警人員一,477,972751
201911,10016000,文教康樂,軍警人員二,126,253505
201911,10016000,文教康樂,其他公共行政類,1894,5817004
201911,10016000,文教康樂,教育類,750,1993605
201911,10016000,文教康樂,工商及服務類,3520,10623590
