年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201709,63000000,文教康樂,專業及技術服務類,528798,2820146286
201709,63000000,文教康樂,其他,532478,3589179198
201710,63000000,文教康樂,軍警人員一,28494,214770815
201710,63000000,文教康樂,軍警人員二,5569,17640712
201710,63000000,文教康樂,其他公共行政類,164007,769918684
201710,63000000,文教康樂,教育類,232881,642447235
201710,63000000,文教康樂,工商及服務類,1300796,6601831071
201710,63000000,文教康樂,專業及技術服務類,532964,2424676308
201710,63000000,文教康樂,其他,533311,3010053104
201711,63000000,文教康樂,軍警人員一,27111,225441374
201711,63000000,文教康樂,軍警人員二,5315,17245198
201711,63000000,文教康樂,其他公共行政類,151066,656726857
201711,63000000,文教康樂,教育類,211684,588956875
201711,63000000,文教康樂,工商及服務類,1212664,6172805160
201711,63000000,文教康樂,專業及技術服務類,498570,2343837703
201711,63000000,文教康樂,其他,507111,2894443738
201712,63000000,文教康樂,軍警人員一,28113,196503612
201712,63000000,文教康樂,軍警人員二,5807,16948041
201712,63000000,文教康樂,其他公共行政類,163235,605781683
201712,63000000,文教康樂,教育類,239518,598735619
201712,63000000,文教康樂,工商及服務類,1318025,5845321385
201712,63000000,文教康樂,專業及技術服務類,553249,2295645963
201712,63000000,文教康樂,其他,550927,2638131285
201801,63000000,文教康樂,軍警人員一,26987,220166647
201801,63000000,文教康樂,軍警人員二,5813,21075805
201801,63000000,文教康樂,其他公共行政類,154087,793339408
201801,63000000,文教康樂,教育類,214857,754218740
201801,63000000,文教康樂,工商及服務類,1221276,6540709163
201801,63000000,文教康樂,專業及技術服務類,511594,2560546465
201801,63000000,文教康樂,其他,504223,2933851677
201802,63000000,文教康樂,軍警人員一,27178,203662140
201802,63000000,文教康樂,軍警人員二,5924,28245516
201802,63000000,文教康樂,其他公共行政類,160958,956502329
201802,63000000,文教康樂,教育類,232529,797401145
201802,63000000,文教康樂,工商及服務類,1254604,7168233367
201802,63000000,文教康樂,專業及技術服務類,509031,2530120197
201802,63000000,文教康樂,其他,527463,3063215942
201803,63000000,文教康樂,軍警人員一,28621,255320308
201803,63000000,文教康樂,軍警人員二,6380,26737409
201803,63000000,文教康樂,其他公共行政類,164333,911446668
201803,63000000,文教康樂,教育類,233710,768503274
201803,63000000,文教康樂,工商及服務類,1329155,7694530775
201803,63000000,文教康樂,專業及技術服務類,547529,2877210013
201803,63000000,文教康樂,其他,565164,3549507384
201804,63000000,文教康樂,軍警人員一,28117,210011245
201804,63000000,文教康樂,軍警人員二,6122,20110598
201804,63000000,文教康樂,其他公共行政類,153643,720608825
201804,63000000,文教康樂,教育類,226170,659684783
201804,63000000,文教康樂,工商及服務類,1288437,6478288772
201804,63000000,文教康樂,專業及技術服務類,538993,2406168429
201804,63000000,文教康樂,其他,538880,3026158238
201805,63000000,文教康樂,軍警人員一,27640,233431428
201805,63000000,文教康樂,軍警人員二,5944,23325530
201805,63000000,文教康樂,其他公共行政類,153888,831566598
201805,63000000,文教康樂,教育類,228847,770673296
201805,63000000,文教康樂,工商及服務類,1300967,7595032727
201805,63000000,文教康樂,專業及技術服務類,552094,2856964408
201805,63000000,文教康樂,其他,555191,3647422466
201806,63000000,文教康樂,軍警人員一,26797,210581257
201806,63000000,文教康樂,軍警人員二,6001,22196719
201806,63000000,文教康樂,其他公共行政類,159307,835430873
201806,63000000,文教康樂,教育類,237304,834472232
201806,63000000,文教康樂,工商及服務類,1300940,7001818511
201806,63000000,文教康樂,專業及技術服務類,557536,2705559722
201806,63000000,文教康樂,其他,551019,3297456690
201807,63000000,文教康樂,軍警人員一,27484,210262573
201807,63000000,文教康樂,軍警人員二,6275,21621301
201807,63000000,文教康樂,其他公共行政類,166976,878675771
201807,63000000,文教康樂,教育類,247602,852596446
201807,63000000,文教康樂,工商及服務類,1320293,6658227320
201807,63000000,文教康樂,專業及技術服務類,571588,2630019439
201807,63000000,文教康樂,其他,566121,3107303807
201808,63000000,文教康樂,軍警人員一,28049,217149639
201808,63000000,文教康樂,軍警人員二,6932,28363193
201808,63000000,文教康樂,其他公共行政類,171103,1061907182
201808,63000000,文教康樂,教育類,237066,862289989
201808,63000000,文教康樂,工商及服務類,1362739,7907693643
201808,63000000,文教康樂,專業及技術服務類,591029,2967031046
201808,63000000,文教康樂,其他,582980,3567754256
201809,63000000,文教康樂,軍警人員一,27760,199414506
201809,63000000,文教康樂,軍警人員二,6609,23014222
201809,63000000,文教康樂,其他公共行政類,165911,858429027
201809,63000000,文教康樂,教育類,240223,738363681
201809,63000000,文教康樂,工商及服務類,1363857,7341376704
201809,63000000,文教康樂,專業及技術服務類,591971,2800765946
201809,63000000,文教康樂,其他,566615,3281191361
201810,63000000,文教康樂,軍警人員一,26517,199452756
201810,63000000,文教康樂,軍警人員二,5938,18350044
201810,63000000,文教康樂,其他公共行政類,143908,647878161
201810,63000000,文教康樂,教育類,209650,629958767
201810,63000000,文教康樂,工商及服務類,1243423,6265080014
201810,63000000,文教康樂,專業及技術服務類,551613,2504138145
201810,63000000,文教康樂,其他,521355,2928709356
201811,63000000,文教康樂,軍警人員一,28307,203898363
201811,63000000,文教康樂,軍警人員二,6724,20852635
201811,63000000,文教康樂,其他公共行政類,161477,671235164
201811,63000000,文教康樂,教育類,246948,644599662
201811,63000000,文教康樂,工商及服務類,1346879,6429010675
201811,63000000,文教康樂,專業及技術服務類,599493,2623448358
201811,63000000,文教康樂,其他,569201,3002651471
201812,63000000,文教康樂,軍警人員一,31948,196020418
201812,63000000,文教康樂,軍警人員二,7725,22540967
201812,63000000,文教康樂,其他公共行政類,175156,667363090
201812,63000000,文教康樂,教育類,279855,682552670
201812,63000000,文教康樂,工商及服務類,1481622,6357399847
201812,63000000,文教康樂,專業及技術服務類,658705,2659702374
201812,63000000,文教康樂,其他,623058,2857853865
201901,63000000,文教康樂,軍警人員一,29156,235493860
201901,63000000,文教康樂,軍警人員二,6659,24916813
201901,63000000,文教康樂,其他公共行政類,169360,929454213
201901,63000000,文教康樂,教育類,239566,825078250
201901,63000000,文教康樂,工商及服務類,1340952,7554935318
201901,63000000,文教康樂,專業及技術服務類,593256,3014397754
201901,63000000,文教康樂,其他,575353,3415711641
201902,63000000,文教康樂,軍警人員一,25823,169828434
201902,63000000,文教康樂,軍警人員二,6305,29591999
201902,63000000,文教康樂,其他公共行政類,156630,929717856
201902,63000000,文教康樂,教育類,204501,709181672
201902,63000000,文教康樂,工商及服務類,1194357,6513793798
201902,63000000,文教康樂,專業及技術服務類,525873,2461569910
201902,63000000,文教康樂,其他,505852,2965763500
201903,63000000,文教康樂,軍警人員一,29382,192240784
201903,63000000,文教康樂,軍警人員二,7257,24909465
201903,63000000,文教康樂,其他公共行政類,168066,812957554
201903,63000000,文教康樂,教育類,258567,764260379
201903,63000000,文教康樂,工商及服務類,1402278,7145877377
201903,63000000,文教康樂,專業及技術服務類,613103,2776161292
201903,63000000,文教康樂,其他,601053,3322387419
201904,63000000,文教康樂,軍警人員一,27806,175626922
201904,63000000,文教康樂,軍警人員二,6770,19761544
201904,63000000,文教康樂,其他公共行政類,160862,733950771
201904,63000000,文教康樂,教育類,248786,655065417
201904,63000000,文教康樂,工商及服務類,1327884,6416031617
201904,63000000,文教康樂,專業及技術服務類,576584,2393383498
201904,63000000,文教康樂,其他,570164,2994101526
201905,63000000,文教康樂,軍警人員一,28060,194125517
201905,63000000,文教康樂,軍警人員二,7129,23306672
201905,63000000,文教康樂,其他公共行政類,168070,845684271
201905,63000000,文教康樂,教育類,213736,677582145
201905,63000000,文教康樂,工商及服務類,1354178,6855117331
201905,63000000,文教康樂,專業及技術服務類,597868,2678720931
201905,63000000,文教康樂,其他,568208,3316722774
201906,63000000,文教康樂,軍警人員一,27481,183688942
201906,63000000,文教康樂,軍警人員二,6904,19857695
201906,63000000,文教康樂,其他公共行政類,161886,747562714
201906,63000000,文教康樂,教育類,233377,740682680
201906,63000000,文教康樂,工商及服務類,1299529,6033956823
201906,63000000,文教康樂,專業及技術服務類,583464,2415698131
201906,63000000,文教康樂,其他,549190,2791773267
201907,63000000,文教康樂,軍警人員一,34042,205785270
201907,63000000,文教康樂,軍警人員二,8154,23979113
201907,63000000,文教康樂,其他公共行政類,188368,884192250
201907,63000000,文教康樂,教育類,272638,882245752
201907,63000000,文教康樂,工商及服務類,1505675,6937620850
201907,63000000,文教康樂,專業及技術服務類,684010,2822211700
201907,63000000,文教康樂,其他,655661,3236615797
201908,63000000,文教康樂,軍警人員一,36207,208521840
201908,63000000,文教康樂,軍警人員二,8665,36560010
201908,63000000,文教康樂,其他公共行政類,204111,1138132834
201908,63000000,文教康樂,教育類,274083,930949956
201908,63000000,文教康樂,工商及服務類,1576699,8213652064
201908,63000000,文教康樂,專業及技術服務類,702750,3260767192
201908,63000000,文教康樂,其他,690965,3752754866
201909,63000000,文教康樂,軍警人員一,31950,171337783
201909,63000000,文教康樂,軍警人員二,8499,24102358
201909,63000000,文教康樂,其他公共行政類,189027,847038360
201909,63000000,文教康樂,教育類,224407,666904112
201909,63000000,文教康樂,工商及服務類,1465801,6748115812
201909,63000000,文教康樂,專業及技術服務類,657470,2658497311
201909,63000000,文教康樂,其他,619145,3057546305
201910,63000000,文教康樂,軍警人員一,33537,190001833
201910,63000000,文教康樂,軍警人員二,8099,21626953
201910,63000000,文教康樂,其他公共行政類,199357,791976566
201910,63000000,文教康樂,教育類,248589,641602089
201910,63000000,文教康樂,工商及服務類,1563161,6772499362
201910,63000000,文教康樂,專業及技術服務類,707092,2694503786
201910,63000000,文教康樂,其他,669096,3219361901
201911,63000000,文教康樂,軍警人員一,37366,187549377
201911,63000000,文教康樂,軍警人員二,8354,20364108
201911,63000000,文教康樂,其他公共行政類,201220,705536903
201911,63000000,文教康樂,教育類,268407,632724798
201911,63000000,文教康樂,工商及服務類,1575782,6443296692
201911,63000000,文教康樂,專業及技術服務類,705718,2662374652
201911,63000000,文教康樂,其他,690809,3078755741
201912,63000000,文教康樂,軍警人員一,37213,178826968
201912,63000000,文教康樂,軍警人員二,8405,20221881
201912,63000000,文教康樂,其他公共行政類,206129,703052495
201912,63000000,文教康樂,教育類,256645,611380384
201912,63000000,文教康樂,工商及服務類,1598551,6136776844
201912,63000000,文教康樂,專業及技術服務類,723762,2543785840
201912,63000000,文教康樂,其他,697256,2833422504
202001,63000000,文教康樂,軍警人員一,34878,161725619
202001,63000000,文教康樂,軍警人員二,8241,24116946
202001,63000000,文教康樂,其他公共行政類,212058,846833282
202001,63000000,文教康樂,教育類,262799,703001955
202001,63000000,文教康樂,工商及服務類,1557774,6384682289
202001,63000000,文教康樂,專業及技術服務類,700021,2625496491
