年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201912,09007000,食,軍警人員二,6,7300
201912,09007000,食,其他公共行政類,631,316705
201912,09007000,食,教育類,64,62452
201912,09007000,食,工商及服務類,524,427851
201912,09007000,食,專業及技術服務類,284,186350
201912,09007000,食,其他,403,208533
202001,09007000,食,軍警人員一,29,35109
202001,09007000,食,軍警人員二,2,978
202001,09007000,食,其他公共行政類,583,293252
202001,09007000,食,教育類,45,34600
202001,09007000,食,工商及服務類,520,276909
202001,09007000,食,專業及技術服務類,230,79716
202001,09007000,食,其他,308,147605
202002,09007000,食,軍警人員一,39,22860
202002,09007000,食,軍警人員二,1,26
202002,09007000,食,其他公共行政類,608,185914
202002,09007000,食,教育類,34,18580
202002,09007000,食,工商及服務類,458,240979
202002,09007000,食,專業及技術服務類,259,93950
202002,09007000,食,其他,353,154072
202003,09007000,食,軍警人員一,69,52993
202003,09007000,食,軍警人員二,3,3893
202003,09007000,食,其他公共行政類,612,197958
202003,09007000,食,教育類,25,19847
202003,09007000,食,工商及服務類,450,257609
202003,09007000,食,專業及技術服務類,345,146234
202003,09007000,食,其他,352,119653
202004,09007000,食,軍警人員一,52,39572
202004,09007000,食,軍警人員二,4,1746
202004,09007000,食,其他公共行政類,569,176605
202004,09007000,食,教育類,37,28255
202004,09007000,食,工商及服務類,495,325387
202004,09007000,食,專業及技術服務類,410,122419
202004,09007000,食,其他,399,120726
202005,09007000,食,軍警人員一,48,64226
202005,09007000,食,軍警人員二,2,800
202005,09007000,食,其他公共行政類,792,638079
202005,09007000,食,教育類,52,73070
202005,09007000,食,工商及服務類,724,997271
202005,09007000,食,專業及技術服務類,507,244062
202005,09007000,食,其他,511,348161
202006,09007000,食,軍警人員一,95,120931
202006,09007000,食,軍警人員二,15,16541
202006,09007000,食,其他公共行政類,817,947665
202006,09007000,食,教育類,144,138102
202006,09007000,食,工商及服務類,1247,1788644
202006,09007000,食,專業及技術服務類,765,912764
202006,09007000,食,其他,879,601526
202007,09007000,食,軍警人員一,121,98140
202007,09007000,食,軍警人員二,11,10788
202007,09007000,食,其他公共行政類,818,555104
202007,09007000,食,教育類,298,211309
202007,09007000,食,工商及服務類,1581,1549185
202007,09007000,食,專業及技術服務類,883,615632
202007,09007000,食,其他,1050,881736
202008,09007000,食,軍警人員一,118,103924
202008,09007000,食,軍警人員二,18,12715
202008,09007000,食,其他公共行政類,861,540407
202008,09007000,食,教育類,354,323266
202008,09007000,食,工商及服務類,1477,1668637
202008,09007000,食,專業及技術服務類,954,746879
202008,09007000,食,其他,1064,664002
202009,09007000,食,軍警人員一,149,217705
202009,09007000,食,軍警人員二,14,119624
202009,09007000,食,其他公共行政類,836,1797978
202009,09007000,食,教育類,138,165048
202009,09007000,食,工商及服務類,1614,3831216
202009,09007000,食,專業及技術服務類,875,1268689
202009,09007000,食,其他,1089,1406687
202010,09007000,食,軍警人員一,144,168038
202010,09007000,食,軍警人員二,8,16067
202010,09007000,食,其他公共行政類,837,572534
202010,09007000,食,教育類,158,123695
202010,09007000,食,工商及服務類,1630,2052842
202010,09007000,食,專業及技術服務類,877,703315
202010,09007000,食,其他,1102,668385
202011,09007000,食,軍警人員一,128,105246
202011,09007000,食,軍警人員二,5,815
202011,09007000,食,其他公共行政類,899,561727
202011,09007000,食,教育類,138,74917
202011,09007000,食,工商及服務類,1105,1536188
202011,09007000,食,專業及技術服務類,555,506471
202011,09007000,食,其他,811,390523
202012,09007000,食,軍警人員一,141,84880
202012,09007000,食,軍警人員二,10,14502
202012,09007000,食,其他公共行政類,683,413956
202012,09007000,食,教育類,56,32095
202012,09007000,食,工商及服務類,697,412825
202012,09007000,食,專業及技術服務類,360,159913
202012,09007000,食,其他,731,223467
202101,09007000,食,軍警人員一,124,262103
202101,09007000,食,軍警人員二,16,37725
202101,09007000,食,其他公共行政類,1028,3115059
202101,09007000,食,教育類,106,196961
202101,09007000,食,工商及服務類,1062,3803125
202101,09007000,食,專業及技術服務類,445,1047980
202101,09007000,食,其他,839,998591
202102,09007000,食,軍警人員一,95,99056
202102,09007000,食,軍警人員二,12,9096
202102,09007000,食,其他公共行政類,565,575417
202102,09007000,食,教育類,85,62342
202102,09007000,食,工商及服務類,936,672051
202102,09007000,食,專業及技術服務類,261,144317
202102,09007000,食,其他,658,617968
202103,09007000,食,軍警人員一,115,123006
202103,09007000,食,軍警人員二,10,4127
202103,09007000,食,其他公共行政類,659,199386
202103,09007000,食,教育類,121,72083
202103,09007000,食,工商及服務類,965,541685
202103,09007000,食,專業及技術服務類,425,188476
202103,09007000,食,其他,699,253166
202104,09007000,食,軍警人員一,140,94389
202104,09007000,食,軍警人員二,15,18015
202104,09007000,食,其他公共行政類,951,415306
202104,09007000,食,教育類,163,144236
202104,09007000,食,工商及服務類,1509,1575219
202104,09007000,食,專業及技術服務類,798,725615
202104,09007000,食,其他,1319,673246
202105,09007000,食,軍警人員一,136,274598
202105,09007000,食,軍警人員二,12,16395
202105,09007000,食,其他公共行政類,998,1175085
202105,09007000,食,教育類,140,96153
202105,09007000,食,工商及服務類,1411,2133400
202105,09007000,食,專業及技術服務類,722,557766
202105,09007000,食,其他,990,754342
202106,09007000,食,軍警人員一,92,195189
202106,09007000,食,軍警人員二,16,119917
202106,09007000,食,其他公共行政類,699,972895
202106,09007000,食,教育類,71,91946
202106,09007000,食,工商及服務類,539,1667148
202106,09007000,食,專業及技術服務類,184,134626
202106,09007000,食,其他,511,565353
202107,09007000,食,軍警人員一,129,64916
202107,09007000,食,軍警人員二,16,12545
202107,09007000,食,其他公共行政類,775,347387
202107,09007000,食,教育類,65,34710
202107,09007000,食,工商及服務類,685,238830
202107,09007000,食,專業及技術服務類,230,76220
202107,09007000,食,其他,633,195318
202108,09007000,食,軍警人員一,98,112447
202108,09007000,食,軍警人員二,33,11796
202108,09007000,食,其他公共行政類,766,613001
202108,09007000,食,教育類,116,171870
202108,09007000,食,工商及服務類,968,869633
202108,09007000,食,專業及技術服務類,325,206805
202108,09007000,食,其他,728,360638
202109,09007000,食,軍警人員一,159,309155
202109,09007000,食,軍警人員二,23,56276
202109,09007000,食,其他公共行政類,864,1154006
202109,09007000,食,教育類,139,177261
202109,09007000,食,工商及服務類,1073,1746205
202109,09007000,食,專業及技術服務類,470,471399
202109,09007000,食,其他,1001,997853
202110,09007000,食,軍警人員一,188,93826
202110,09007000,食,軍警人員二,29,9415
202110,09007000,食,其他公共行政類,839,459889
202110,09007000,食,教育類,182,115744
202110,09007000,食,工商及服務類,990,1422115
202110,09007000,食,專業及技術服務類,457,351779
202110,09007000,食,其他,980,431547
202111,09007000,食,軍警人員一,176,107770
202111,09007000,食,軍警人員二,19,9065
202111,09007000,食,其他公共行政類,906,537548
202111,09007000,食,教育類,159,122701
202111,09007000,食,工商及服務類,962,1131067
202111,09007000,食,專業及技術服務類,423,279042
202111,09007000,食,其他,926,407672
202112,09007000,食,軍警人員一,219,304432
202112,09007000,食,軍警人員二,16,176495
202112,09007000,食,其他公共行政類,924,3899184
202112,09007000,食,教育類,176,334972
202112,09007000,食,工商及服務類,934,4166552
202112,09007000,食,專業及技術服務類,342,1167234
202112,09007000,食,其他,764,870584
