年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201812,10014000,文教康樂,工商及服務類,8802,25448095
201812,10014000,文教康樂,專業及技術服務類,3668,10039511
201812,10014000,文教康樂,其他,3371,10828566
201901,10014000,文教康樂,軍警人員一,285,976878
201901,10014000,文教康樂,軍警人員二,61,200399
201901,10014000,文教康樂,其他公共行政類,2096,5077804
201901,10014000,文教康樂,教育類,2017,5189446
201901,10014000,文教康樂,工商及服務類,6995,17612888
201901,10014000,文教康樂,專業及技術服務類,3118,8147360
201901,10014000,文教康樂,其他,2827,8025371
201902,10014000,文教康樂,軍警人員一,260,975517
201902,10014000,文教康樂,軍警人員二,59,150604
201902,10014000,文教康樂,其他公共行政類,1759,4457659
201902,10014000,文教康樂,教育類,1606,4074311
201902,10014000,文教康樂,工商及服務類,6751,15257635
201902,10014000,文教康樂,專業及技術服務類,2867,6650865
201902,10014000,文教康樂,其他,2660,7048168
201903,10014000,文教康樂,軍警人員一,267,579942
201903,10014000,文教康樂,軍警人員二,61,127947
201903,10014000,文教康樂,其他公共行政類,1966,5269183
201903,10014000,文教康樂,教育類,1781,3621030
201903,10014000,文教康樂,工商及服務類,7380,15567599
201903,10014000,文教康樂,專業及技術服務類,3155,7720604
201903,10014000,文教康樂,其他,2990,8419197
201904,10014000,文教康樂,軍警人員一,290,812012
201904,10014000,文教康樂,軍警人員二,74,213165
201904,10014000,文教康樂,其他公共行政類,2002,5079643
201904,10014000,文教康樂,教育類,1746,3841292
201904,10014000,文教康樂,工商及服務類,7402,16570540
201904,10014000,文教康樂,專業及技術服務類,3105,7052711
201904,10014000,文教康樂,其他,2994,8093327
201905,10014000,文教康樂,軍警人員一,298,726989
201905,10014000,文教康樂,軍警人員二,59,144107
201905,10014000,文教康樂,其他公共行政類,1915,5673555
201905,10014000,文教康樂,教育類,1637,4764146
201905,10014000,文教康樂,工商及服務類,7235,16344247
201905,10014000,文教康樂,專業及技術服務類,3021,7546567
201905,10014000,文教康樂,其他,2868,8101691
201906,10014000,文教康樂,軍警人員一,286,737450
201906,10014000,文教康樂,軍警人員二,54,75023
201906,10014000,文教康樂,其他公共行政類,2049,4931463
201906,10014000,文教康樂,教育類,1671,3612001
201906,10014000,文教康樂,工商及服務類,7489,15957620
201906,10014000,文教康樂,專業及技術服務類,3182,6809174
201906,10014000,文教康樂,其他,3052,6940602
201907,10014000,文教康樂,軍警人員一,349,788770
201907,10014000,文教康樂,軍警人員二,86,176074
201907,10014000,文教康樂,其他公共行政類,2527,5712901
201907,10014000,文教康樂,教育類,2342,5333254
201907,10014000,文教康樂,工商及服務類,9407,19465724
201907,10014000,文教康樂,專業及技術服務類,4271,9974530
201907,10014000,文教康樂,其他,3737,8121340
201908,10014000,文教康樂,軍警人員一,324,860971
201908,10014000,文教康樂,軍警人員二,70,160407
201908,10014000,文教康樂,其他公共行政類,2304,5717233
201908,10014000,文教康樂,教育類,2082,5194683
201908,10014000,文教康樂,工商及服務類,8365,17003859
201908,10014000,文教康樂,專業及技術服務類,3633,8359555
201908,10014000,文教康樂,其他,3504,7908388
201909,10014000,文教康樂,軍警人員一,264,492124
201909,10014000,文教康樂,軍警人員二,63,91342
201909,10014000,文教康樂,其他公共行政類,1653,3643692
201909,10014000,文教康樂,教育類,1378,3157268
201909,10014000,文教康樂,工商及服務類,6080,12369313
201909,10014000,文教康樂,專業及技術服務類,2709,6286176
201909,10014000,文教康樂,其他,2460,5246209
201910,10014000,文教康樂,軍警人員一,328,701922
201910,10014000,文教康樂,軍警人員二,78,146929
201910,10014000,文教康樂,其他公共行政類,2146,4897684
201910,10014000,文教康樂,教育類,1748,3764465
201910,10014000,文教康樂,工商及服務類,8186,16455503
201910,10014000,文教康樂,專業及技術服務類,3455,7036102
201910,10014000,文教康樂,其他,3271,8269129
201911,10014000,文教康樂,軍警人員一,297,746694
201911,10014000,文教康樂,軍警人員二,72,184826
201911,10014000,文教康樂,其他公共行政類,2151,5919079
201911,10014000,文教康樂,教育類,1763,4946074
201911,10014000,文教康樂,工商及服務類,7895,19275093
201911,10014000,文教康樂,專業及技術服務類,3406,8589813
201911,10014000,文教康樂,其他,3333,9148028
201912,10014000,文教康樂,軍警人員一,325,1050616
201912,10014000,文教康樂,軍警人員二,68,102268
201912,10014000,文教康樂,其他公共行政類,2140,5568111
201912,10014000,文教康樂,教育類,1746,4393265
201912,10014000,文教康樂,工商及服務類,8277,24215609
201912,10014000,文教康樂,專業及技術服務類,3545,10604159
201912,10014000,文教康樂,其他,3494,12515206
202001,10014000,文教康樂,軍警人員一,396,940745
202001,10014000,文教康樂,軍警人員二,85,175374
202001,10014000,文教康樂,其他公共行政類,2656,6001577
202001,10014000,文教康樂,教育類,2215,5290958
202001,10014000,文教康樂,工商及服務類,9517,19870799
202001,10014000,文教康樂,專業及技術服務類,4105,8861698
202001,10014000,文教康樂,其他,4166,10005254
202002,10014000,文教康樂,軍警人員一,331,909681
202002,10014000,文教康樂,軍警人員二,81,137456
202002,10014000,文教康樂,其他公共行政類,2392,5012069
202002,10014000,文教康樂,教育類,2290,5060656
202002,10014000,文教康樂,工商及服務類,8513,14821891
202002,10014000,文教康樂,專業及技術服務類,3590,6205450
202002,10014000,文教康樂,其他,3832,7199635
202003,10014000,文教康樂,軍警人員一,279,802810
202003,10014000,文教康樂,軍警人員二,66,99055
202003,10014000,文教康樂,其他公共行政類,1723,3331846
202003,10014000,文教康樂,教育類,1670,3338228
202003,10014000,文教康樂,工商及服務類,7768,13480052
202003,10014000,文教康樂,專業及技術服務類,3398,6217552
202003,10014000,文教康樂,其他,3289,6579640
202004,10014000,文教康樂,軍警人員一,270,956839
202004,10014000,文教康樂,軍警人員二,64,100244
202004,10014000,文教康樂,其他公共行政類,1753,3630957
202004,10014000,文教康樂,教育類,1582,3073257
202004,10014000,文教康樂,工商及服務類,7511,12421859
202004,10014000,文教康樂,專業及技術服務類,3378,5594661
